close_time,open,high,low,close,volume,dv,num_trades,taker_buy_vol,taker_buy_dv
2024-03-09 00:00:00,68864.0,69379.0,67807.58,68124.19,11549.83637,793729884.7323309,411198.0,5816.18323,399790562.7091365
2024-03-09 04:00:00,68124.2,68279.0,67861.1,68247.34,3976.42864,270708318.4019263,220216.0,2114.95666,143994456.9605647
2024-03-09 08:00:00,68247.34,68541.1,68133.27,68288.64,3391.79959,231744145.5584278,207939.0,1905.62209,130200264.4984677
2024-03-09 12:00:00,68288.64,68453.12,67933.93,68299.99,4166.2641,284295122.2645228,257863.0,1976.60442,134877697.629957
2024-03-09 16:00:00,68300.0,68521.1,68100.01,68288.2,3154.11941,215444922.974658,240479.0,1605.75555,109686649.629025
2024-03-09 20:00:00,68288.19,68325.0,68000.0,68193.51,3079.82488,209956564.1418131,251924.0,1393.28998,94982777.9030656
2024-03-10 00:00:00,68193.51,68433.17,68193.51,68313.27,2104.46081,143814963.5679506,166920.0,1009.3633,68978409.3817427
2024-03-10 04:00:00,68313.28,69216.0,68200.0,69136.79,7144.0803,491719092.3149897,374504.0,3778.16524,260035732.927111
2024-03-10 08:00:00,69136.78,69659.47,69024.62,69347.16,5397.01526,374429823.1088844,326209.0,2781.74651,192988889.9456463
2024-03-10 12:00:00,69347.16,69887.61,69162.0,69568.46,7712.18719,536979397.0852499,453753.0,3836.7732,267175805.3187931
2024-03-10 16:00:00,69568.45,69833.33,68641.1,69194.83,8240.59115,571768023.9459324,440834.0,3860.19049,267875832.4022402
2024-03-10 20:00:00,69194.83,69768.58,69111.89,69400.19,4006.35572,278157593.4955309,237928.0,2055.90047,142751789.0275534
2024-03-11 00:00:00,69400.19,69470.01,68094.75,68955.88,5904.43873,406253571.1439908,306290.0,2876.02313,197919946.3726815
2024-03-11 04:00:00,68955.88,68955.9,67024.96,68604.42,9122.59767,622070965.7090993,414488.0,4546.07598,310096397.9915987
2024-03-11 08:00:00,68604.41,71298.0,68445.91,71019.99,17348.195928,1216178557.0186281,713095.0,9666.585442,677581420.064479
2024-03-11 12:00:00,71019.99,72226.3,71019.99,71487.2,16023.350068,1146973507.930895,606472.0,8369.144917,599109653.0932106
2024-03-11 16:00:00,71487.21,72661.1,71304.2,72010.0,15581.872268,1122198823.7369158,669281.0,8330.367138,599986110.8261875
2024-03-11 20:00:00,72010.01,72800.0,71760.0,71970.0,11603.115722,839275895.1815411,408311.0,5693.588942,411914091.75796765
2024-03-12 00:00:00,71970.0,72750.0,71836.36,72078.1,5613.69407,406006628.0417253,231767.0,2830.09304,204671629.5535294
2024-03-12 04:00:00,72078.1,72470.41,71400.0,71619.0,6941.41973,499990856.4018072,260766.0,3329.2863,239869298.9144363
2024-03-12 08:00:00,71619.0,72355.15,71301.0,72121.1,6922.6066,497912035.7781206,371034.0,3739.48433,268962042.3930476
2024-03-12 12:00:00,72121.1,72376.0,71388.0,72023.82,7323.42979,526535263.9289817,388197.0,3880.67509,279045635.2608908
2024-03-12 16:00:00,72023.82,73000.0,70800.0,71703.41,17116.478251,1231690151.279449,779404.0,8722.162443,627970151.7527648
2024-03-12 20:00:00,71703.41,71829.11,68620.82,71349.99,24015.90765,1694330826.9675424,951605.0,11612.93056,819682472.7547889
2024-03-13 00:00:00,71349.99,71550.05,70607.86,71452.01,6463.70467,459208844.2034373,296884.0,3232.67421,229672573.3312979
2024-03-13 04:00:00,71452.0,72217.79,71333.31,72057.43,6367.1435,457255934.8330005,288758.0,3224.94479,231625094.6680905
2024-03-13 08:00:00,72057.43,73182.22,71920.0,72855.16,8445.987492,612877469.0801588,405550.0,4571.670242,331804003.5497641
2024-03-13 12:00:00,72855.15,73650.25,72820.0,73065.41,9588.448875,703061371.3507286,449045.0,5002.134925,366780716.0882436
2024-03-13 16:00:00,73065.4,73180.0,71634.52,72634.95,14039.65954,1019006997.9796808,706858.0,6764.76601,491042066.8771492
2024-03-13 20:00:00,72634.95,73394.19,72350.0,73349.24,8727.85823,636214442.2426403,384648.0,4532.36131,330410820.0822634
2024-03-14 00:00:00,73349.24,73410.22,72788.15,73072.41,5490.61401,401348285.7675838,266338.0,2691.20496,196719540.6239496
2024-03-14 04:00:00,73072.4,73288.3,72500.0,73267.08,5469.57319,399035911.6638502,267301.0,2737.22532,199704884.1085846
2024-03-14 08:00:00,73267.08,73777.0,72680.0,73224.0,7734.903346,566743339.1565397,379827.0,4045.522656,296502295.4709597
2024-03-14 12:00:00,73224.0,73528.11,72627.0,72884.0,6407.33652,468403750.0327356,318962.0,2737.37965,200104733.0983991
2024-03-14 16:00:00,72884.01,73047.16,70543.64,70844.01,18557.28967,1333661629.9061806,774473.0,9250.88373,664898688.7142164
2024-03-14 20:00:00,70844.0,71458.0,68555.0,69415.09,22921.42581,1608082774.6119926,852708.0,11114.15832,780380292.0127178
2024-03-15 00:00:00,69415.09,71709.9,69303.75,71388.94,10667.10021,756262443.7253329,401598.0,5791.57865,410599503.4841292
2024-03-15 04:00:00,71388.94,72419.71,66699.0,68224.01,22422.85781,1557312351.485328,898751.0,10358.66957,720253486.4428523
2024-03-15 08:00:00,68224.01,68861.1,66904.98,68448.29,17229.30114,1170918348.6692214,605870.0,8502.4287,577978158.0977933
2024-03-15 12:00:00,68448.28,68600.0,65600.0,67757.76,22721.61196,1528734152.5535097,845008.0,10603.39794,713487553.1867458
2024-03-15 16:00:00,67757.75,68746.69,67424.79,68157.07,12481.72359,850248277.829371,565151.0,6341.2759,432017539.4187301
2024-03-15 20:00:00,68157.07,70650.0,67520.01,68964.0,17320.34953,1194156496.9376929,596512.0,8711.96839,600720363.3505216
2024-03-16 00:00:00,68964.0,69750.0,67413.8,69499.85,11158.19143,763910290.396989,393153.0,5326.92465,364928649.5245335
2024-03-16 04:00:00,69499.84,70043.0,68932.01,69200.08,7063.23297,490679751.8406473,369523.0,3421.39024,237674199.164039
2024-03-16 08:00:00,69200.07,69460.91,68600.0,69432.45,5195.14968,358751250.7511519,341613.0,2814.72242,194405172.8930021
2024-03-16 12:00:00,69432.45,69436.24,67725.53,68256.01,7874.19098,540633736.1084762,433356.0,3679.90232,252685769.865632
2024-03-16 16:00:00,68256.0,68499.1,67524.0,68385.58,8590.50806,584448759.3671743,493943.0,4498.10898,306076180.1036073
2024-03-16 20:00:00,68385.58,68407.94,66670.0,66911.52,11754.26553,792413095.9949011,514752.0,5593.73691,377166648.1454843
2024-03-17 00:00:00,66911.51,67538.49,64780.0,65300.63,15449.60614,1021617608.8225051,575832.0,7232.33807,478723542.1018586
2024-03-17 04:00:00,65300.64,66576.39,65122.23,66538.99,10190.42681,671833876.6004657,412550.0,5486.78511,361645005.4054823
2024-03-17 08:00:00,66538.99,66560.0,64533.0,65636.67,9585.06163,628524057.6456759,482300.0,4433.45671,290657706.6219266
2024-03-17 12:00:00,65636.68,67515.0,65290.0,66955.49,9037.77471,601818568.350157,465226.0,4819.87833,320956527.9254022
2024-03-17 16:00:00,66955.49,68111.45,66436.92,67965.5,8266.27135,555922132.517879,457289.0,4279.56486,287908358.8486836
2024-03-17 20:00:00,67965.51,68693.75,67769.86,68536.73,6689.53988,456294558.9221874,364583.0,3436.3263,234407918.8199234
2024-03-18 00:00:00,68536.72,68904.4,67953.35,68393.48,5973.14151,408570440.2061479,267208.0,2872.28304,196504100.5898925
2024-03-18 04:00:00,68393.47,68425.97,66800.0,67972.01,9044.36516,611894909.8007917,342275.0,4460.98996,301869224.7227552
2024-03-18 08:00:00,67972.01,68956.0,67704.01,68218.38,6783.817,463967679.7091645,290609.0,3644.22624,249262141.1150172
2024-03-18 12:00:00,68218.38,68483.96,67300.0,68253.4,8039.1486,546257772.9492183,412203.0,3942.66446,267946759.0672233
2024-03-18 16:00:00,68253.39,68627.81,66628.68,67467.19,13191.14257,891001167.9881017,561598.0,6425.69782,434075570.6964044
2024-03-18 20:00:00,67467.19,68079.52,66565.2,66936.0,12161.56392,818147178.5816532,498896.0,6520.7664,438815372.0392473
2024-03-19 00:00:00,66936.0,67999.0,66935.99,67609.99,6471.04363,437009203.3899886,358934.0,3535.32731,238757498.6085986
2024-03-19 04:00:00,67610.0,68124.11,64860.0,65876.01,16347.35381,1082757858.1356258,604896.0,7504.50604,497187793.5949427
2024-03-19 08:00:00,65876.01,65976.1,63577.0,64704.22,16011.77985,1037812075.402517,578740.0,7512.22874,486950329.0437281
2024-03-19 12:00:00,64704.23,64710.69,62505.0,63081.34,21759.46345,1379914529.1963947,793723.0,10276.16653,651774426.2770579
2024-03-19 16:00:00,63081.34,64150.0,62410.78,64051.85,19821.88333,1253326102.0298653,666043.0,10106.87741,639231634.4001473
2024-03-19 20:00:00,64051.85,65756.0,63969.58,64391.99,14712.724,953295721.4035066,486494.0,7432.31568,481538291.7435394
2024-03-20 00:00:00,64392.0,64500.12,61555.0,61937.4,12352.12043,777699662.3674835,463936.0,5373.18994,338576406.6428581
2024-03-20 04:00:00,61937.41,63466.21,61666.0,61860.81,14260.123,892459371.8696696,538072.0,6939.03955,434400356.5500936
2024-03-20 08:00:00,61860.82,63198.83,60775.0,62957.85,16405.1055,1013556249.1930894,585560.0,8010.49975,495205544.9364696
2024-03-20 12:00:00,62957.85,63957.74,62640.0,63392.94,11101.8558,700798220.9834241,508517.0,5549.32635,350372365.7802591
2024-03-20 16:00:00,63392.95,64395.0,63066.6,63600.37,14577.40042,930733317.284293,633380.0,7448.55225,475611841.2963632
2024-03-20 20:00:00,63600.37,66000.0,62022.0,65784.46,19560.39962,1255273618.3455055,717947.0,10048.59715,645049867.1589965
2024-03-21 00:00:00,65784.47,68100.0,65656.41,67840.51,14515.70158,976949274.3866014,566317.0,7527.82776,506582088.4091096
2024-03-21 04:00:00,67840.51,68240.47,66340.0,66654.45,9548.03051,644689979.7373589,395579.0,4750.56929,320743100.1904914
2024-03-21 08:00:00,66654.46,67330.0,66072.2,66985.19,7775.81555,519580741.3829085,332147.0,4272.42802,285463756.6982805
2024-03-21 12:00:00,66985.19,67659.53,66650.0,67044.0,6826.1452,458066687.1834937,336376.0,3350.96647,224866505.1632993
2024-03-21 16:00:00,67044.01,67693.6,65885.96,66557.77,10244.26221,685279728.6287374,476657.0,5397.75658,361230111.0456215
2024-03-21 20:00:00,66557.77,67000.0,64871.01,65223.74,11883.44847,780787140.7090966,490867.0,5618.86549,369391757.2635951
2024-03-22 00:00:00,65223.73,65946.66,64529.01,65501.27,7079.77808,462818865.3228219,356764.0,3259.51201,213138620.8602367
2024-03-22 04:00:00,65501.28,66160.0,65120.01,65981.99,6860.14662,450573766.6696524,357628.0,3261.80592,214326280.5316121
2024-03-22 08:00:00,65981.99,66649.62,65756.64,66178.01,5005.64413,331542152.3017776,309189.0,2528.08016,167465565.5681982
2024-03-22 12:00:00,66178.01,66363.1,64065.72,64233.9,8364.76408,545162129.3551883,420163.0,3749.3894,244460506.0175314
2024-03-22 16:00:00,64233.9,64674.06,62601.11,63877.04,15779.03684,1003304028.3004861,615808.0,7661.53704,487241068.0776955
2024-03-22 20:00:00,63877.04,64126.09,62766.63,63866.93,8473.14688,538479670.4371175,411458.0,4166.97609,264856391.2893525
2024-03-23 00:00:00,63866.94,63978.86,62260.0,63796.64,6999.63966,441420231.0434234,378635.0,3211.09096,202590352.6368477
2024-03-23 04:00:00,63796.64,64374.91,63000.0,63556.0,5352.28065,341378445.6014823,320236.0,2487.08108,158663156.4075198
2024-03-23 08:00:00,63556.0,64856.01,63506.5,64575.41,3673.223,235872842.9608702,265357.0,1885.27223,121083030.0721411
2024-03-23 12:00:00,64575.41,64857.14,64186.21,64629.62,3461.5518,223151663.7605883,262179.0,1608.16101,103692456.1308874
2024-03-23 16:00:00,64629.61,65414.69,64278.15,65104.05,5604.02124,363571850.2553427,354777.0,2826.87366,183406718.2982283
2024-03-23 20:00:00,65104.06,65999.0,64786.25,64872.9,5268.49718,344874833.9127074,320778.0,2615.608,171225921.0464345
2024-03-24 00:00:00,64872.9,65199.97,63861.66,63990.01,3050.54022,197302536.1406225,230239.0,1326.01225,85821564.7597659
2024-03-24 04:00:00,63990.02,64723.16,63922.85,63962.98,2935.71455,188730517.1309988,242376.0,1381.1543,88822494.5021709
2024-03-24 08:00:00,63962.98,64583.44,63772.29,64583.43,2684.12371,172251883.8940912,213418.0,1369.46657,87900635.6446124
2024-03-24 12:00:00,64583.44,65368.66,64476.0,65334.01,4489.73276,291773000.0928248,286948.0,2579.22655,167621115.0982306
2024-03-24 16:00:00,65334.0,65925.19,65177.28,65673.36,5348.55639,350693030.947095,354879.0,2690.53405,176406090.9780038
2024-03-24 20:00:00,65673.36,66045.99,64600.01,65843.02,6877.2094,450536358.4944431,373955.0,3310.03422,216887073.3532281
2024-03-25 00:00:00,65843.02,67628.69,65730.6,67209.99,9060.44334,605328158.0892344,409198.0,5359.24048,358183216.4529539
2024-03-25 04:00:00,67210.0,67350.0,66385.06,67350.0,5111.47135,341370940.5411018,307712.0,2713.20419,181214563.2454563
2024-03-25 08:00:00,67350.0,67740.0,66710.0,66821.19,5187.21371,348957390.6155914,294438.0,2517.72257,169380306.708198
2024-03-25 12:00:00,66821.19,67344.23,66747.65,66810.15,4533.27519,303544652.1667557,288968.0,2194.24008,146934474.4525062
2024-03-25 16:00:00,66810.15,70000.0,66780.0,69792.05,18421.73075,1265921734.5110812,834226.0,10152.84382,697408407.4122237
2024-03-25 20:00:00,69792.06,71000.0,69440.18,70960.89,12949.80008,911659546.9787575,520279.0,6803.42168,478965656.102607
2024-03-26 00:00:00,70960.89,71150.0,69562.09,69880.01,7227.65378,508509808.997925,386597.0,3434.15535,241710766.3187724
2024-03-26 04:00:00,69880.0,70606.0,69732.8,70423.11,4442.88157,311928668.5787875,270524.0,2148.1747,150838457.0910862
2024-03-26 08:00:00,70423.11,71561.1,70260.3,70486.38,6445.21132,456311138.8386781,357293.0,3217.51865,227842150.5031232
2024-03-26 12:00:00,70486.38,71280.0,70268.66,70693.16,6034.6806,427371383.5390987,370068.0,3007.85377,213013899.1733624
2024-03-26 16:00:00,70693.17,71136.63,69280.0,70250.0,11063.14222,777410215.3336747,541856.0,5750.22158,404090350.3848101
2024-03-26 20:00:00,70250.01,70499.0,69412.0,69477.67,7627.77768,533268717.722374,387550.0,3633.97405,254140856.2122249
2024-03-27 00:00:00,69477.66,70305.33,69401.72,69988.0,3320.69078,232247221.323267,249516.0,1741.11391,121782493.1742653
2024-03-27 04:00:00,69987.99,70739.65,69840.0,70387.99,4372.6997,307823407.9450717,280384.0,2329.03984,163966858.6080852
2024-03-27 08:00:00,70388.0,70598.0,69640.0,69725.99,4193.40578,294243585.761377,281376.0,1929.38522,135403154.3526177
2024-03-27 12:00:00,69726.0,70359.97,69407.0,70220.73,5171.78507,361662471.7550003,354886.0,2591.21719,181183591.7787659
2024-03-27 16:00:00,70220.73,71769.54,68534.01,68874.0,22329.46086,1562321505.0377402,923473.0,11036.14265,772513919.2033492
2024-03-27 20:00:00,68873.99,69406.0,68359.18,68652.0,8096.55097,557630678.530305,386145.0,4073.54533,280655082.4272161
2024-03-28 00:00:00,68652.01,69637.66,68630.0,69469.99,4955.45447,342776932.9138491,227102.0,2943.00447,203603309.4643838
2024-03-28 04:00:00,69469.99,69980.0,68903.62,69290.0,4222.74545,293260507.8935264,259446.0,2016.6961,140064553.0194597
2024-03-28 08:00:00,69290.0,70469.82,69280.0,70399.03,4925.19222,344650273.6695332,236885.0,2622.05957,183485517.6703398
2024-03-28 12:00:00,70399.04,70962.63,70292.44,70647.18,6772.71614,478357246.57645,306973.0,3352.07649,236768854.46894
2024-03-28 16:00:00,70647.18,71552.06,70348.75,71290.39,11335.7439,805179353.4130324,487771.0,6006.89816,426771778.5019127
2024-03-28 20:00:00,71290.38,71320.0,70404.0,70798.26,5199.87249,368007928.3918137,292887.0,2526.21971,178768065.6767101
2024-03-29 00:00:00,70798.26,71074.03,70541.9,70780.6,2982.76219,211115898.0582719,215935.0,1483.3188,104993677.3703828
2024-03-29 04:00:00,70780.6,70916.16,70274.07,70442.22,3035.25826,214432424.112371,225977.0,1415.64677,100016598.7468783
2024-03-29 08:00:00,70442.23,70538.78,69746.33,69794.0,4015.74929,281925304.9560056,258473.0,1746.50756,122634869.4020661
2024-03-29 12:00:00,69794.01,70318.0,69566.0,70142.78,4708.66434,329253806.051828,250586.0,2278.42991,159339431.457213
2024-03-29 16:00:00,70142.78,70636.04,69009.0,69180.0,7043.97127,492540923.5674902,351747.0,3029.32531,211936625.3689197
2024-03-29 20:00:00,69179.99,69666.0,69078.62,69665.99,4246.066,294603636.5770145,240985.0,2123.27527,147323416.2187944
2024-03-30 00:00:00,69665.99,69916.5,69290.0,69850.54,2395.37437,166852382.0577444,194839.0,1245.90808,86788995.4915818
2024-03-30 04:00:00,69850.53,70177.87,69710.0,69773.99,2533.94601,177182048.4134694,235046.0,1168.80639,81739425.166362
2024-03-30 08:00:00,69774.0,70321.1,69755.98,69852.18,2669.0432,186842409.2931805,195884.0,1305.91136,91426125.2091433
2024-03-30 12:00:00,69852.18,70183.67,69811.37,70183.55,2073.90457,145222784.0004643,161183.0,1030.44276,72153529.7572291
2024-03-30 16:00:00,70183.54,70269.15,69925.87,69999.99,1960.15928,137429907.7214076,165799.0,871.38437,61088867.6912712
2024-03-30 20:00:00,69999.99,70280.06,69670.0,69896.34,2564.18678,179347390.1905679,194075.0,1188.02602,83110225.0731045
2024-03-31 00:00:00,69896.34,69896.35,69540.0,69582.18,1843.37158,128531380.0664848,158501.0,859.32277,59918016.8365089
2024-03-31 04:00:00,69582.17,70165.86,69562.99,69916.61,2971.88718,207838738.2519283,171431.0,1558.65427,109001075.3533719
2024-03-31 08:00:00,69916.6,70460.0,69874.54,70301.73,3491.10805,245102735.8659156,171626.0,1872.16319,131421724.1568093
2024-03-31 12:00:00,70301.72,70470.0,70147.77,70369.99,1973.67988,138786726.7229519,159984.0,938.86464,66021228.5359498
2024-03-31 16:00:00,70369.99,70759.1,70289.72,70381.13,3579.74008,252496677.7472569,243954.0,1768.86121,124763365.0542186
2024-03-31 20:00:00,70381.13,71227.22,70321.86,71023.5,3712.47384,262802960.9989948,231496.0,2010.57197,142322035.5984339
2024-04-01 00:00:00,71023.51,71366.0,70639.93,71280.01,3667.4553,260495867.6741976,203435.0,1993.3646,141621940.2475186
2024-04-01 04:00:00,71280.0,71288.23,70520.51,70588.01,3360.81417,238329065.2256522,215383.0,1611.76179,114301635.3554368
2024-04-01 08:00:00,70588.01,70648.83,68888.0,69594.94,9756.49862,679135453.1911808,396530.0,4399.46459,306229788.8914447
2024-04-01 12:00:00,69594.94,69799.98,69165.35,69460.01,4785.74482,332490761.0412264,236611.0,2482.86416,172491836.1489351
2024-04-01 16:00:00,69460.0,70080.0,68161.48,68237.15,11010.9048,760666084.7435852,451487.0,5141.32523,355418714.314136
2024-04-01 20:00:00,68237.15,69816.24,68062.86,69648.01,8342.53739,574013806.3190182,361848.0,4499.27027,309738982.8833748
2024-04-02 00:00:00,69648.01,69900.0,69327.66,69649.8,4188.82059,291851298.9448601,231579.0,2076.4642,144668987.1889617
2024-04-02 04:00:00,69649.81,69674.23,66000.0,66703.97,14727.55061,994691930.441194,560179.0,6349.12047,428520692.2549242
2024-04-02 08:00:00,66703.97,67120.0,66120.75,66455.5,8828.4082,588502426.2321471,362909.0,4400.7016,293359137.6588862
2024-04-02 12:00:00,66455.5,66705.08,65075.0,65622.69,13036.59722,858666875.4370718,474468.0,6458.97412,425493657.9431802
2024-04-02 16:00:00,65622.69,66249.83,64588.58,64890.0,17665.0445,1156468560.9744768,574252.0,8993.87846,589022193.5069441
2024-04-02 20:00:00,64889.99,66200.0,64550.0,65914.9,11481.41905,753321300.5659779,421594.0,6334.85193,415800232.1787038
2024-04-03 00:00:00,65914.91,66120.0,65200.0,65463.99,6060.80835,398379624.2715579,269008.0,2982.64743,196067698.760832
2024-04-03 04:00:00,65463.99,66288.88,64493.07,66225.79,9351.12963,612037005.2866468,397598.0,4610.52202,301955359.7861313
2024-04-03 08:00:00,66225.79,66483.87,65920.0,66135.99,4521.80948,299475066.0251614,237876.0,2374.51826,157268609.2335144
2024-04-03 12:00:00,66135.98,66642.36,65538.06,66059.76,6489.92426,429900629.1100714,320015.0,3407.06826,225755858.888063
2024-04-03 16:00:00,66059.75,66903.63,65635.01,65836.01,7323.44464,484811569.4937246,382194.0,3865.20902,255868712.6587159
2024-04-03 20:00:00,65836.02,66550.0,65451.62,65784.0,6431.99952,424437370.2545599,580501.0,3287.54209,217088843.1140848
2024-04-04 00:00:00,65784.01,66297.4,65476.63,65963.28,5768.91025,379894955.9657645,253912.0,3073.72782,202426147.4854423
2024-04-04 04:00:00,65963.27,66354.83,65454.55,65620.01,3770.13451,248388755.3496365,246480.0,1698.64495,111923182.8686636
2024-04-04 08:00:00,65620.0,66290.32,65064.52,66091.6,4739.31707,311315439.074446,252723.0,2128.34858,139850273.3173101
2024-04-04 12:00:00,66091.59,66468.99,66028.0,66353.67,3428.64196,227317837.1316852,269435.0,1854.9962,123004050.6834222
2024-04-04 16:00:00,66353.68,67927.69,66330.56,67647.99,10795.2997,726380841.3343897,435055.0,5754.58938,386953521.8243634
2024-04-04 20:00:00,67648.0,69309.91,67526.5,68500.0,11282.70659,773199848.7906204,482942.0,5787.56778,396672470.2324491
2024-04-05 00:00:00,68500.0,68565.54,67320.0,68487.79,7494.3847,508866728.891608,314310.0,3789.17484,257296453.1119501
2024-04-05 04:00:00,68487.8,68756.67,67435.67,67863.99,5774.35522,392672294.8567074,299207.0,2741.43278,186470001.6627032
